Tsi,Tso
Tsi_C,Tso_C
7.146048249268650E-01,2.478807747362580E+01
7.144570888876830E-01,2.457507253735190E+01
7.143115973927170E-01,2.393642738783230E+01
7.141683527869690E-01,2.302598837176880E+01
7.140273556487040E-01,2.214491657045160E+01
7.138886048219160E-01,2.141150623201920E+01
7.137520974571740E-01,2.083166214480020E+01
7.136178290590810E-01,2.037057754989620E+01
7.134857935382930E-01,1.998769443886060E+01
7.133559832660590E-01,1.962643413337260E+01
7.132283891292660E-01,1.927545960445770E+01
7.131030005842380E-01,1.889685347036500E+01
7.129798057078730E-01,1.861825990314510E+01
7.128587912451860E-01,1.850982433883560E+01
7.127399426528670E-01,1.861489997916730E+01
7.126232441390600E-01,1.889724507430750E+01
7.125086787001970E-01,1.944212686977860E+01
7.123962281562660E-01,2.030536750216330E+01
7.122858731864000E-01,2.152245953030440E+01
7.121775933670660E-01,2.277179073230690E+01
7.120713672152870E-01,2.410041249955020E+01
7.119671722394590E-01,2.524794397034710E+01
7.118649850001120E-01,2.587444180138640E+01
7.117647811826740E-01,2.617686913665640E+01
7.116665356837890E-01,2.601273302715390E+01
7.115702227121130E-01,2.551470080470570E+01
7.114758159037890E-01,2.493934782040280E+01
7.113832884519860E-01,2.426420926725920E+01
7.112926132491390E-01,2.359117403444530E+01
7.112037630397440E-01,2.301484083430320E+01
7.111167105809170E-01,2.247433132474350E+01
7.110314288074320E-01,2.172835857608190E+01
7.109478909975610E-01,2.127794687128040E+01
7.108660709359090E-01,2.087476637509030E+01
7.107859430694990E-01,2.036771670893250E+01
7.107074826536140E-01,1.992566503633840E+01
7.106306658843630E-01,1.959427783516000E+01
7.105554700156170E-01,1.952807555934840E+01
7.104818734586860E-01,1.967100493120410E+01
7.104098558640230E-01,2.007179229878310E+01
7.103393981851200E-01,2.071980619029350E+01
7.102704827256220E-01,2.147658452212400E+01
7.102030931715160E-01,2.240248524451320E+01
7.101372146108330E-01,2.321333082381900E+01
7.100728335438440E-01,2.405666110246390E+01
7.100099378869390E-01,2.466279948304910E+01
7.099485169734220E-01,2.508919459560600E+01
7.098885615542790E-01,2.522811224675160E+01
7.098300638015440E-01,2.515807662053620E+01
7.097730173163650E-01,2.480437682684290E+01
7.097174171431080E-01,2.416675755998850E+01
7.096632597901020E-01,2.327249188333680E+01
7.096105432567560E-01,2.249678578930750E+01
7.095592670660370E-01,2.180530593233310E+01
7.095094323005440E-01,2.132900393275430E+01
7.094610416398360E-01,2.082904479053840E+01
7.094140993962530E-01,2.028787555466230E+01
7.093686115462180E-01,1.972312333408580E+01
7.093245857539790E-01,1.926555901629140E+01
7.092820313849340E-01,1.883110500752160E+01
7.092409595060290E-01,1.857934876181290E+01
7.092013828712860E-01,1.848554924887720E+01
7.091633158911480E-01,1.858405390056980E+01
7.091267745851170E-01,1.887605986021370E+01
7.090917765179350E-01,1.930482096944580E+01
7.090583407202860E-01,1.977670065424110E+01
7.090264875957610E-01,2.054911397331370E+01
7.089962388163180E-01,2.090658200076380E+01
7.089676172089370E-01,2.165775520184790E+01
7.089406466363590E-01,2.248187204818100E+01
7.089153518748520E-01,2.297180654901640E+01
7.088917584917840E-01,2.331726780708500E+01
7.088698927254360E-01,2.343034155721270E+01
7.088497813690190E-01,2.319284529177960E+01
7.088314516602800E-01,2.261424952662510E+01
7.088149311773710E-01,2.185030366809860E+01
7.088002477410700E-01,2.101432464898440E+01
7.087874293226890E-01,2.026439124226020E+01
7.087765039565170E-01,1.967167412338340E+01
7.087674996551060E-01,1.919032821459520E+01
7.087604443254460E-01,1.872296857798740E+01
7.087553656838420E-01,1.824429046750940E+01
7.087522911673790E-01,1.783090114008220E+01
7.087512478399600E-01,1.749263071220760E+01
7.087522622913450E-01,1.734933830286370E+01
7.087553605279710E-01,1.739838511261520E+01
7.087605678550390E-01,1.763431313824920E+01
7.087679087499160E-01,1.802443488684140E+01
7.087774067276560E-01,1.857978734104220E+01
7.087890842000230E-01,1.940788142102780E+01
7.088029623300680E-01,2.024851024270820E+01
7.088190608847630E-01,2.111908892041820E+01
7.088373980885060E-01,2.205087342668730E+01
7.088579904805460E-01,2.295240082583980E+01
7.088808527793100E-01,2.348706954257730E+01
7.089059977564700E-01,2.365699329764090E+01
7.089334361232070E-01,2.352968007602300E+01
7.089631764306350E-01,2.308744176990950E+01
7.089952249857570E-01,2.242916488143050E+01
7.090295857836330E-01,2.167609162004370E+01
7.090662604557680E-01,2.099998221746200E+01
7.091052482340100E-01,2.034819152605560E+01
7.091465459287250E-01,1.971559729609280E+01
7.091901479194300E-01,1.921624789551270E+01
7.092360461557920E-01,1.886613509166580E+01
7.092842301666390E-01,1.857586914696770E+01
7.093346870746810E-01,1.823167186968430E+01
7.093874016147300E-01,1.785848166386980E+01
7.094423561535840E-01,1.757872680785190E+01
7.094995307101630E-01,1.751222314639330E+01
7.095589029750870E-01,1.765312231563040E+01
7.096204483294610E-01,1.801624848596040E+01
7.096841398633520E-01,1.853820777649450E+01
7.097499483949720E-01,1.937245488528250E+01
7.098178424921550E-01,2.016470677390360E+01
7.098877884981230E-01,2.108137162149350E+01
7.099597505637250E-01,2.172199534141470E+01
7.100336906884470E-01,2.238937176143960E+01
7.101095687723510E-01,2.299058930461890E+01
7.101873426807910E-01,2.320654818223810E+01
7.102669683232740E-01,2.316821359503580E+01
7.103483997473010E-01,2.289102610093030E+01
7.104315892472730E-01,2.235162338039170E+01
7.105164874878430E-01,2.164572971855970E+01
7.106030436404220E-01,2.090692538586150E+01
7.106912055307960E-01,2.031929272344300E+01
7.107809197952900E-01,1.972446750225510E+01
7.108721320424570E-01,1.922753927127560E+01
7.109647870169680E-01,1.882767671051330E+01
7.110588287622890E-01,1.835699751433740E+01
7.111542007788020E-01,1.793979482887610E+01
7.112508461742870E-01,1.750302085167140E+01
7.113487078041190E-01,1.722598503698870E+01
7.114477283991220E-01,1.720141483063040E+01
7.115478506796660E-01,1.736574991493180E+01
7.116490174553990E-01,1.773467550957600E+01
7.117511717107090E-01,1.831604017387070E+01
7.118542566767860E-01,1.907178747436510E+01
7.119582158917950E-01,1.996614115497990E+01
7.120629932511960E-01,2.086590574612330E+01
7.121685330506070E-01,2.181834333526970E+01
7.122747800238330E-01,2.188209837155950E+01
7.123816793786610E-01,2.196751903202740E+01
7.124891768328730E-01,2.215823992209130E+01
7.125972186525270E-01,2.205723039965150E+01
7.127057516941620E-01,2.184333957349110E+01
7.128147234518900E-01,2.138243527705260E+01
7.129240821097520E-01,2.080118119428190E+01
7.130337765990070E-01,2.021790447830140E+01
7.131437566594120E-01,1.968755529261710E+01
7.132539729029310E-01,1.915302775887330E+01
7.133643768778960E-01,1.866027453524630E+01
7.134749211313160E-01,1.824301463519310E+01
7.135855592668520E-01,1.781627395739410E+01
7.136962459960410E-01,1.742032653848440E+01
7.138069371805010E-01,1.709738286142450E+01
7.139175898632730E-01,1.676266122981780E+01
7.140281622878750E-01,1.673643600378840E+01
7.141386139043190E-01,1.694305740954930E+01
7.142489053619420E-01,1.733718766580320E+01
7.143589984896060E-01,1.793711133138170E+01
7.144688562644860E-01,1.871496330136370E+01
7.145784427711440E-01,1.958587345467370E+01
7.146877231531560E-01,2.052982521853370E+01
7.147966635597660E-01,2.105356823244480E+01
7.149052310902200E-01,2.124452733294390E+01
7.150133937384140E-01,2.161747912238880E+01
7.151211203402620E-01,2.198111958830840E+01
7.152283805258560E-01,2.208145908202260E+01
7.153351446780490E-01,2.162134381901980E+01
7.154413838984590E-01,2.117709188816630E+01
7.155470699813690E-01,2.051319158405750E+01
7.156521753952980E-01,1.988230718671060E+01
7.157566732714750E-01,1.928308948932760E+01
7.158605373978950E-01,1.878995525303070E+01
7.159637422172400E-01,1.842750530991290E+01
7.160662628266580E-01,1.812396155179260E+01
7.161680749772390E-01,1.775644712164170E+01
7.162691550711070E-01,1.738448715847580E+01
7.163694801541630E-01,1.703481609333140E+01
7.164690279029160E-01,1.686915254311140E+01
7.165677766042650E-01,1.681604886487120E+01
7.166657051276280E-01,1.692862712449870E+01
7.167627928894800E-01,1.723592416314770E+01
7.168590198108900E-01,1.775087025894540E+01
7.169543662693050E-01,1.828802709152290E+01
7.170488130462830E-01,1.919098468616170E+01
7.171423412732750E-01,2.017843415412440E+01
7.172349323778090E-01,2.094570062211000E+01
7.173265680325330E-01,2.173639232397070E+01
7.174172301094430E-01,2.193715634716950E+01
7.175069006414650E-01,2.212308523200140E+01
7.175955617930940E-01,2.209635942881420E+01
7.176831958413760E-01,2.175087035005090E+01
7.177697851678830E-01,2.121433050109300E+01
7.178553122617340E-01,2.057093860572680E+01
7.179397597330800E-01,1.969643346350960E+01
7.180231103359080E-01,1.900052789244490E+01
7.181053469984330E-01,1.845060444465500E+01
7.181864528590460E-01,1.803541285834490E+01
7.182664113053960E-01,1.767532003112190E+01
7.183452060141600E-01,1.733934766468540E+01
7.184228209890170E-01,1.705603603579260E+01
7.184992405945970E-01,1.677160820481290E+01
7.185744495844810E-01,1.660598112690910E+01
7.186484331218140E-01,1.656396505517870E+01
7.187211767916730E-01,1.669312141597080E+01
7.187926666049260E-01,1.701845893607680E+01
7.188628889939740E-01,1.757664067273410E+01
7.189318308013810E-01,1.823703131207460E+01
7.189994792628900E-01,1.909225596267510E+01
7.190658219867940E-01,2.006545949245250E+01
7.191308469318500E-01,2.105120729240080E+01
7.191945423860480E-01,2.196921574641460E+01
7.192568969485110E-01,2.247032536767340E+01
7.193178995165320E-01,2.265113325249630E+01
7.193775392793890E-01,2.250490784742450E+01
7.194358057200900E-01,2.228811854456160E+01
7.194926886255990E-01,2.177332550367430E+01
7.195481781054720E-01,2.113865007737820E+01
7.196022646182170E-01,2.049851901022210E+01
7.196549390040560E-01,1.991842789476810E+01
7.197061925223430E-01,1.947984607628010E+01
7.197560168914320E-01,1.912846183208450E+01
7.198044043285770E-01,1.882478499860700E+01
7.198513475873790E-01,1.846872706750880E+01
7.198968399903450E-01,1.797594689621990E+01
7.199408754544160E-01,1.763417398693950E+01
7.199834485077200E-01,1.738562645819290E+01
7.200245542963170E-01,1.726228010122870E+01
7.200641885803960E-01,1.726810111126080E+01
7.201023477200100E-01,1.741410951167150E+01
7.201390286511910E-01,1.783277394899650E+01
7.201742288539010E-01,1.834847127138720E+01
7.202079463138780E-01,1.894431978083120E+01
7.202401794808950E-01,1.947291589566870E+01
7.202709272261900E-01,1.988965094365110E+01
7.203001888020120E-01,1.970081516275020E+01
7.203279638061030E-01,1.973106828367160E+01
7.203542521536800E-01,1.965589928250420E+01
7.203790540591250E-01,1.951957446123760E+01
7.204023700289380E-01,1.920997639683750E+01
7.204242008669520E-01,1.889871996537800E+01
7.204445476920150E-01,1.857271655424740E+01
7.204634119676820E-01,1.816240715712270E+01
7.204807955426850E-01,1.775487630233800E+01
7.204967007004130E-01,1.748579819935690E+01
7.205111302150210E-01,1.734073042278660E+01
7.205240874114570E-01,1.723855090396160E+01
7.205355762264490E-01,1.709290384296210E+01
7.205456012674110E-01,1.692040980014220E+01
7.205541678663340E-01,1.670601665893200E+01
7.205612821259900E-01,1.641935877052150E+01
7.205669509561300E-01,1.638292443434410E+01
7.205711820978530E-01,1.659790043966490E+01
7.205739841348880E-01,1.696932224909910E+01
7.205753664911020E-01,1.750328914257850E+01
7.205753394141160E-01,1.805876458856580E+01
7.205739139454900E-01,1.863825239395550E+01
7.205711018783670E-01,1.933772926156960E+01
7.205669157038640E-01,2.023562549241410E+01
7.205613685477700E-01,2.107442954257120E+01
7.205544740992430E-01,2.151570250327060E+01
7.205462465332750E-01,2.164229452716200E+01
7.205367004286060E-01,2.149270776511480E+01
7.205258506826300E-01,2.119832198983210E+01
7.205137124246350E-01,2.070698954222020E+01
7.205003009284450E-01,2.011649012661430E+01
7.204856315252630E-01,1.951861336147220E+01
7.204697195172480E-01,1.895091176513480E+01
7.204525800920990E-01,1.839781690418770E+01
7.204342282387490E-01,1.795739901098890E+01
7.204146786641020E-01,1.757944324688710E+01
7.203939457107350E-01,1.722947212930770E+01
7.203720432754540E-01,1.691560471870490E+01
7.203489847287600E-01,1.661919829869170E+01
7.203247828354470E-01,1.642368137425340E+01
7.202994496767700E-01,1.636622246833720E+01
7.202729965749690E-01,1.646333708834200E+01
7.202454340212350E-01,1.672418775565730E+01
7.202167716084800E-01,1.715360188683410E+01
7.201870179705980E-01,1.771366269858560E+01
7.201561807300520E-01,1.838083105344090E+01
7.201242664557520E-01,1.902820377940680E+01
7.200912806331830E-01,1.942307897124810E+01
7.200572276485810E-01,1.993211841141320E+01
7.200221107886950E-01,2.009820326637630E+01
7.199859322572890E-01,2.018115120574420E+01
7.199486932090130E-01,2.022446572695750E+01
7.199103938007150E-01,2.002490054217590E+01
7.198710332596140E-01,1.979299441798000E+01
7.198306099671180E-01,1.939226681240280E+01
7.197891215564390E-01,1.893191231363300E+01
7.197465650216120E-01,1.844579909020020E+01
7.197029368350270E-01,1.810494246697650E+01
7.196582330702630E-01,1.780931079489350E+01
7.196124495267960E-01,1.753742930299130E+01
7.195655818531180E-01,1.730086073648650E+01
7.195176256649040E-01,1.710911393211160E+01
7.194685766551810E-01,1.689419675194380E+01
7.194184306938010E-01,1.672634173519320E+01
7.193671839141540E-01,1.665468994351090E+01
7.193148327855700E-01,1.671059331444220E+01
7.192613741706270E-01,1.686636976138750E+01
7.192068053672570E-01,1.720267852077830E+01
7.191511241361300E-01,1.768649803164170E+01
7.190943287145160E-01,1.828129216591390E+01
7.190364178182210E-01,1.912840481662290E+01
7.189773906336500E-01,1.977721181426200E+01
7.189172468022320E-01,2.037334560946270E+01
7.188559863995710E-01,2.069278364429050E+01
7.187936099116320E-01,2.095122307645080E+01
7.187301182100630E-01,2.079600272509410E+01
7.186655125284920E-01,2.031605324953750E+01
7.185997944412040E-01,1.987277454962500E+01
7.185329658452140E-01,1.945269821399620E+01
7.184650289462200E-01,1.895868880070690E+01
7.183959862484920E-01,1.852909464132660E+01
7.183258405483300E-01,1.810825215245370E+01
7.182545949303090E-01,1.775104245102340E+01
7.181822527653100E-01,1.734744264662190E+01
7.181088177091150E-01,1.698972050945550E+01
7.180342937003110E-01,1.673299899151550E+01
7.179586849562880E-01,1.630211382457200E+01
7.178819959662830E-01,1.609476663193280E+01
7.178042314807150E-01,1.603650616492090E+01
7.177253964963630E-01,1.622375707213490E+01
7.176454962373370E-01,1.659460386426190E+01
7.175645361322700E-01,1.707477632187770E+01
7.174825217884410E-01,1.774985196917510E+01
7.173994589640250E-01,1.852052970169100E+01
7.173153535398320E-01,1.930552112638690E+01
7.172302114921450E-01,1.987585777809700E+01
7.171440388682760E-01,2.017401655750650E+01
7.170568417664400E-01,2.042384112216880E+01
7.169686263213140E-01,2.066539788438320E+01
7.168793986963880E-01,2.067889274602680E+01
7.167891650838000E-01,2.050145256312010E+01
7.166979317119180E-01,2.009522667396620E+01
7.166057048604110E-01,1.962559419347090E+01
7.165124908821090E-01,1.906705075467420E+01
7.164182962304590E-01,1.849691987741780E+01
7.163231274909740E-01,1.809656819481080E+01
7.162269914148330E-01,1.775522798982570E+01
7.161298949525240E-01,1.739253841802400E+01
7.160318452854100E-01,1.704767766475810E+01
7.159328498531670E-01,1.670904614594590E+01
7.158329163752160E-01,1.638761836880780E+01
7.157320528646770E-01,1.617327633706710E+01
7.156302676337330E-01,1.623442833547080E+01
7.155275692898800E-01,1.655733341460180E+01
7.154239667230230E-01,1.710548013464090E+01
7.153194690840350E-01,1.778950314852330E+01
7.152140857558400E-01,1.857890070804030E+01
7.151078263186040E-01,1.969917286849120E+01
7.150007005109520E-01,2.067542742023520E+01
7.148927181893900E-01,2.162829426115340E+01
7.147838892881880E-01,2.223290942587330E+01
7.146742237819330E-01,2.258189482922670E+01
7.145637316527780E-01,2.277372641874530E+01
7.144524228640890E-01,2.262100210876500E+01
7.143403073417310E-01,2.225545050169850E+01
7.142273949637820E-01,2.165555718734670E+01
7.141136955588610E-01,2.093627462787590E+01
7.139992189127380E-01,2.028792975347510E+01
7.138839747823510E-01,1.981368080849580E+01
7.137679729158850E-01,1.946467004988640E+01
7.136512230772630E-01,1.915138088078350E+01
7.135337350731050E-01,1.884531130770900E+01
7.134155187801660E-01,1.854972421291360E+01
7.132965841713090E-01,1.829444720332660E+01
7.131769413383060E-01,1.810473552264320E+01
7.130566005100830E-01,1.790260594060560E+01
7.129355720655410E-01,1.768692200420820E+01
7.128138665405860E-01,1.758681171769400E+01
7.126914946296440E-01,1.758753686712220E+01
7.125684671825080E-01,1.771188314879420E+01
7.124447951979020E-01,1.790037163614290E+01
7.123204898156130E-01,1.809522548827720E+01
7.121955623093740E-01,1.843938553156470E+01
7.120700240828350E-01,1.893933227269020E+01
7.119438866709490E-01,1.953740640918770E+01
7.118171617489790E-01,2.004586752451050E+01
7.116898611509140E-01,2.033370841279180E+01
7.115619968986880E-01,2.031790499248350E+01
7.114335812429450E-01,2.016809738145530E+01
7.113046267154620E-01,1.990177269252990E+01
7.111751461926770E-01,1.957291018708300E+01
7.110451529690210E-01,1.916081946514470E+01
7.109146608382270E-01,1.883028813175160E+01
7.107836841801510E-01,1.849717157726840E+01
7.106522380502830E-01,1.818309114840320E+01
7.105203382688200E-01,1.781885563175050E+01
7.103880015060110E-01,1.745473508220800E+01
7.102552453605360E-01,1.711827303369930E+01
7.101220884278180E-01,1.678851979136740E+01
7.099885503554940E-01,1.652848854632800E+01
7.098546518836950E-01,1.639915959160130E+01
7.097204148683360E-01,1.639579593719930E+01
7.095858622861980E-01,1.649486362763920E+01
7.094510182212630E-01,1.669231021722650E+01
7.093159078324020E-01,1.693582200652870E+01
7.091805573031540E-01,1.718870624153490E+01
7.090449937748950E-01,1.749961708909240E+01
7.089092452651800E-01,1.781574059630460E+01
7.087733405734390E-01,1.817384362358650E+01
7.086373091763940E-01,1.844805817653400E+01
7.085011811157560E-01,1.885150814858400E+01
7.083649868806810E-01,1.898116630845190E+01
7.082287572873610E-01,1.881633692729880E+01
7.080925233578770E-01,1.849270629195340E+01
7.079563162001000E-01,1.817908833158700E+01
7.078201668900520E-01,1.789828708011360E+01
7.076841063577270E-01,1.762438238578710E+01
7.075481652769390E-01,1.731043923636020E+01
7.074123739593680E-01,1.704522674704770E+01
7.072767622526630E-01,1.681778865838370E+01
7.071413594421540E-01,1.659708070862060E+01
7.070061941555700E-01,1.642733965868680E+01
7.068712942700210E-01,1.621277477326990E+01
7.067366868205660E-01,1.610444002341890E+01
7.066023979097480E-01,1.609819971705560E+01
7.064684526176370E-01,1.616654912475180E+01
7.063348749122010E-01,1.631607057410830E+01
7.062016875600780E-01,1.660352960078080E+01
7.060689120381330E-01,1.703802050055500E+01
7.059365684464690E-01,1.747926790676880E+01
7.058046754238210E-01,1.772503722693600E+01
7.056732500664950E-01,1.799576909272270E+01
7.055423078521140E-01,1.843237239222600E+01
7.054118625695360E-01,1.866670391227870E+01
7.052819262562420E-01,1.895720550153660E+01
7.051525091444060E-01,1.915756293499870E+01
7.050236196166440E-01,1.911501584930050E+01
7.048952641722200E-01,1.879749995210610E+01
7.047674474041240E-01,1.841784898846530E+01
7.046401719871880E-01,1.812542182468360E+01
7.045134386769930E-01,1.783447022821270E+01
7.043872463190590E-01,1.753353289890340E+01
7.042615918675110E-01,1.723535089522880E+01
7.041364704121930E-01,1.695513345843450E+01
7.040118752130570E-01,1.669266653865580E+01
7.038877977405840E-01,1.646779813354080E+01
7.037642277209780E-01,1.625332599431150E+01
7.036411531850150E-01,1.605858547459570E+01
7.035185605195360E-01,1.601849678662480E+01
7.033964345208210E-01,1.609708172694030E+01
7.032747584493570E-01,1.630204838994060E+01
7.031535140857510E-01,1.660902895986130E+01
7.030326817878740E-01,1.696096315004030E+01
7.029122405495400E-01,1.748040721638380E+01
7.027921680612670E-01,1.790752314364270E+01
7.026724407738000E-01,1.834176592497070E+01
7.025530339651720E-01,1.814657053636920E+01
7.024339218120720E-01,1.867190875253110E+01
7.023150774661770E-01,1.901994456912330E+01
7.021964731360000E-01,1.901699141739370E+01
7.020780801744940E-01,1.879453340813270E+01
7.019598691724420E-01,1.854638144762060E+01
7.018418100572890E-01,1.799476082500970E+01
7.017238721967640E-01,1.743025829000900E+01
7.016060245063370E-01,1.704756890242130E+01
7.014882355592140E-01,1.668778660625270E+01
7.013704736974240E-01,1.638793291732840E+01
7.012527071423050E-01,1.616687433866670E+01
7.011349041027000E-01,1.596189584630510E+01
7.010170328791070E-01,1.575848874565960E+01
7.008990619622280E-01,1.559335578141510E+01
7.007809601244830E-01,1.545947429325580E+01
7.006626965033600E-01,1.550666941064770E+01
7.005442406758160E-01,1.573939064200720E+01
7.004255627233030E-01,1.600301073251890E+01
7.003066332873810E-01,1.646041080394700E+01
7.001874236162820E-01,1.705177600100730E+01
7.000679056030950E-01,1.774990779286610E+01
6.999480518165630E-01,1.855534250779770E+01
6.998278355256620E-01,1.912547150117800E+01
6.997072307192590E-01,1.943191941175400E+01
6.995862121221690E-01,1.968421388564540E+01
6.994647552088200E-01,1.982268947577830E+01
6.993428362156200E-01,1.980428459522420E+01
6.992204321528180E-01,1.945094133695890E+01
6.990975208164110E-01,1.896826033047550E+01
6.989740808002910E-01,1.829609314413020E+01
6.988500915084980E-01,1.761843072724280E+01
6.987255331671520E-01,1.713964758953660E+01
6.986003868353510E-01,1.679313275739680E+01
6.984746344141650E-01,1.653895029384100E+01
6.983482586526860E-01,1.625888544406450E+01
6.982212431501320E-01,1.606164154716050E+01
6.980935723530510E-01,1.590029240125630E+01
6.979652315468820E-01,1.571416169322630E+01
6.978362068413650E-01,1.562417084949140E+01
6.977064851496720E-01,1.571137302688160E+01
6.975760541614960E-01,1.610033242159500E+01
6.974449023107550E-01,1.672767379792160E+01
6.973130187389610E-01,1.751562768242470E+01
6.971803932556710E-01,1.839568762387660E+01
6.970470162976980E-01,1.941836694395640E+01
6.969128788889640E-01,2.035892151423610E+01
6.967779726029460E-01,2.128782061004210E+01
6.966422895295620E-01,2.189520872033750E+01
6.965058222482500E-01,2.225386586768960E+01
6.963685638085790E-01,2.231327810872530E+01
6.962305077194200E-01,2.184788244961190E+01
6.960916479471860E-01,2.124416900747660E+01
6.959519789231560E-01,2.069017649522310E+01
6.958114955593560E-01,2.015213730070830E+01
6.956701932719940E-01,1.965558691665660E+01
6.955280680110020E-01,1.920629549970650E+01
6.953851162938930E-01,1.885240853783180E+01
6.952413352419270E-01,1.850254107951930E+01
6.950967226164730E-01,1.817050226719340E+01
6.949512768535150E-01,1.792623927370730E+01
6.948049970944550E-01,1.771541260278940E+01
6.946578832116860E-01,1.752277543144520E+01
6.945099358278820E-01,1.729945213509630E+01
6.943611563284760E-01,1.717083806575920E+01
6.942115468674070E-01,1.713990250169410E+01
6.940611103668170E-01,1.719469448061410E+01
6.939098505119610E-01,1.736883759788810E+01
6.937577717430600E-01,1.780029747894460E+01
6.936048792462830E-01,1.816472022816330E+01
6.934511789461780E-01,1.863817140460560E+01
6.932966775020300E-01,1.944895868076170E+01
6.931413823104850E-01,2.024225954579950E+01
6.929853015164830E-01,2.071946734197140E+01
6.928284440341690E-01,2.115204646646250E+01
6.926708195788630E-01,2.142515275301310E+01
6.925124387105220E-01,2.118712410803160E+01
6.923533128884800E-01,2.080221232406090E+01
6.921934545364890E-01,2.037403459730780E+01
6.920328771164890E-01,1.995467834876650E+01
6.918715952088590E-01,1.964058154185000E+01
6.917096245964900E-01,1.936828923740720E+01
6.915469823495990E-01,1.910638474446160E+01
6.913836869080140E-01,1.886439998445230E+01
6.912197581576110E-01,1.871328235716150E+01
6.910552174976650E-01,1.862294240207070E+01
6.908900878961720E-01,1.853705562429320E+01
6.907243939305740E-01,1.844884200472420E+01
6.905581618118680E-01,1.850867562854830E+01
6.903914193906890E-01,1.890845054887730E+01
6.902241961446610E-01,1.962546467333100E+01
6.900565231470040E-01,2.076902126203320E+01
6.898884330171220E-01,2.209278291700760E+01
6.897199598545220E-01,2.339468978063220E+01
6.895511391580080E-01,2.495700949442210E+01
6.893820077325730E-01,2.647018809309640E+01
6.892126035866750E-01,2.777696907237350E+01
6.890429658228470E-01,2.870261393705030E+01
6.888731345245510E-01,2.916835282767790E+01
6.887031506420770E-01,2.905873553357730E+01
6.885330558800840E-01,2.847100667197100E+01
6.883628925889310E-01,2.765593070339230E+01
6.881927036616230E-01,2.669688104123960E+01
6.880225324376130E-01,2.588246858881260E+01
6.878524226143130E-01,2.516393957729350E+01
6.876824181666470E-01,2.416258998189780E+01
6.875125632746220E-01,2.307162695243940E+01
6.873429022586120E-01,2.233202250877250E+01
6.871734795218690E-01,2.198414224719000E+01
6.870043394997260E-01,2.151162919796500E+01
6.868355266151130E-01,2.124263583514760E+01
6.866670852401940E-01,2.102688926984130E+01
6.864990596643050E-01,2.077072251475940E+01
6.863314940688620E-01,2.074189443670560E+01
6.861644325102930E-01,2.086260104856220E+01
6.859979189126260E-01,2.121783584774080E+01
6.858319970717100E-01,2.180053821530800E+01
6.856667106733740E-01,2.182770302692540E+01
6.855021033279850E-01,2.192936778470710E+01
6.853382186238090E-01,2.238838803430460E+01
6.851751002013250E-01,2.289222073247640E+01
6.850127918501690E-01,2.305770009369700E+01
6.848513376297120E-01,2.295003274838690E+01
6.846907820134050E-01,2.271284378263340E+01
6.845311700560420E-01,2.220273656368400E+01
6.843725475820600E-01,2.154489453330690E+01
6.842149613918590E-01,2.077860133926070E+01
6.840584594821580E-01,1.996449741921140E+01
6.839030912754390E-01,1.930427476716480E+01
6.837489078527990E-01,1.875289448160800E+01
6.835959621839910E-01,1.825556296780230E+01
6.834443093481050E-01,1.774860980736710E+01
6.832940067383400E-01,1.728577410391960E+01
6.831451142444980E-01,1.690068039987190E+01
6.829976944073180E-01,1.659484294048160E+01
6.828518125394610E-01,1.636159353604660E+01
6.827075368088560E-01,1.624797169671850E+01
6.825649382810900E-01,1.643055829783600E+01
6.824240909187180E-01,1.685440911130760E+01
6.822850715364360E-01,1.751290067238630E+01
6.821479597122540E-01,1.840175300610550E+01
6.820128376558070E-01,1.949488576545250E+01
6.818797900359270E-01,2.048617909126140E+01
6.817489037703150E-01,2.164136207895790E+01
6.816202677808100E-01,2.235524321895220E+01
6.814939727181320E-01,2.272123775648580E+01
6.813701106601770E-01,2.274909484387750E+01
6.812487747880220E-01,2.263088936285740E+01
6.811300590436010E-01,2.218280963496200E+01
6.810140577728570E-01,2.160209459215730E+01
6.809008653577260E-01,2.093910782452440E+01
6.807905758399910E-01,2.026564969890250E+01
6.806832825396050E-01,1.972225704595630E+01
6.805790776696520E-01,1.934162034057680E+01
6.804780519498730E-01,1.880843730229460E+01
6.803802942203410E-01,1.835394501502770E+01
6.802858910568190E-01,1.795689372522010E+01
6.801949263892570E-01,1.755593321875760E+01
6.801074811250180E-01,1.712376808747610E+01
6.800236327786640E-01,1.682196485075680E+01
6.799434551103670E-01,1.661973725584480E+01
6.798670177754640E-01,1.657556759714830E+01
6.797943859880100E-01,1.663368509482890E+01
6.797256202015780E-01,1.677312465507080E+01
6.796607758108500E-01,1.694024600858330E+01
6.795999028777540E-01,1.730603803870010E+01
6.795430458859450E-01,1.750810328920820E+01
6.794902435273550E-01,1.807293567063580E+01
6.794415285241810E-01,1.859015846008590E+01
6.793969274893000E-01,1.875230064003310E+01
6.793564608273710E-01,1.858808070104660E+01
6.793201426781750E-01,1.848102375500780E+01
6.792879809028000E-01,1.841715083078980E+01
6.792599771123540E-01,1.825330033130480E+01
6.792361267378720E-01,1.802410212804050E+01
6.792164191391770E-01,1.766961759122340E+01
6.792008377495050E-01,1.726850933455640E+01
6.791893602520010E-01,1.704222645047740E+01
6.791819587835080E-01,1.672430324096600E+01
6.791786001606350E-01,1.642895693587070E+01
6.791792461228370E-01,1.616340255065770E+01
6.791838535871330E-01,1.591225215573050E+01
